compression,file.size,frame.size,accuracy,precision,recall,time,chunks,index.type
CBR64,8.33,20min,0.740740741,0.804659498,0.740740741,Midday2,8,Analytical_Indices
CBR64,8.33,20min,0.703703704,0.710388503,0.703703704,Midnight1,8,Analytical_Indices
CBR64,8.33,20min,0.592592593,0.631221719,0.592592593,Midnight2,8,Analytical_Indices
CBR8,1.04,20min,0.740740741,0.743528401,0.740740741,Dawn1,8,Analytical_Indices
CBR8,1.04,20min,0.943396226,0.94384058,0.936111111,Dawn2,8,Analytical_Indices
CBR8,1.04,20min,0.796296296,0.833333333,0.796296296,Dusk1,8,Analytical_Indices
CBR8,1.04,20min,0.555555556,0.646153846,0.555555556,Dusk2,8,Analytical_Indices
CBR8,1.04,20min,0.636363636,0.696031746,0.632323232,Midday1,8,Analytical_Indices
CBR8,1.04,20min,0.962962963,0.966666667,0.962962963,Midday2,8,Analytical_Indices
CBR8,1.04,20min,0.777777778,0.809876543,0.777777778,Midnight1,8,Analytical_Indices
CBR8,1.04,20min,0.851851852,0.864035088,0.851851852,Midnight2,8,Analytical_Indices
RAW,100,20min,0.759259259,0.758685931,0.759259259,Dawn1,8,Analytical_Indices
RAW,100,20min,0.754716981,0.758528265,0.763383838,Dawn2,8,Analytical_Indices
RAW,100,20min,0.907407407,0.906203417,0.907407407,Dusk1,8,Analytical_Indices
RAW,100,20min,0.685185185,0.66370224,0.685185185,Dusk2,8,Analytical_Indices
RAW,100,20min,0.581818182,0.608311229,0.59023569,Midday1,8,Analytical_Indices
RAW,100,20min,0.907407407,0.907843137,0.907407407,Midday2,8,Analytical_Indices
RAW,100,20min,1,1,1,Midnight1,8,Analytical_Indices
RAW,100,20min,0.884615385,0.88245614,0.881944444,Midnight2,8,Analytical_Indices
VBR0,22.56,20min,0.537037037,0.610562771,0.537037037,Dawn1,8,Analytical_Indices
VBR0,22.56,20min,0.830188679,0.835227273,0.829671717,Dawn2,8,Analytical_Indices
VBR0,22.56,20min,0.851851852,0.856060606,0.851851852,Dusk1,8,Analytical_Indices
VBR0,22.56,20min,0.518518519,0.542688793,0.518518519,Dusk2,8,Analytical_Indices
VBR0,22.56,20min,0.679245283,0.701282051,0.675925926,Midday1,8,Analytical_Indices
VBR0,22.56,20min,0.759259259,0.844525106,0.759259259,Midday2,8,Analytical_Indices
VBR0,22.56,20min,0.703703704,0.71044686,0.703703704,Midnight1,8,Analytical_Indices
VBR0,22.56,20min,0.58490566,0.625874126,0.58496732,Midnight2,8,Analytical_Indices
CBR128,16.667,5min,0.652777778,0.70289479,0.652777778,Dawn1,8,Analytical_Indices
CBR128,16.667,5min,0.650485437,0.655503979,0.669805637,Dawn2,8,Analytical_Indices
CBR128,16.667,5min,0.796296296,0.805628541,0.796296296,Dusk1,8,Analytical_Indices
CBR128,16.667,5min,0.523148148,0.520606914,0.523148148,Dusk2,8,Analytical_Indices
CBR128,16.667,5min,0.541284404,0.573634454,0.520622896,Midday1,8,Analytical_Indices
CBR128,16.667,5min,0.747663551,0.773618538,0.747751323,Midday2,8,Analytical_Indices
CBR128,16.667,5min,0.833333333,0.837235229,0.833333333,Midnight1,8,Analytical_Indices
CBR128,16.667,5min,0.604651163,0.65608091,0.604590506,Midnight2,8,Analytical_Indices
CBR16,2.08,5min,0.777777778,0.795705296,0.777777778,Dawn1,8,Analytical_Indices
CBR16,2.08,5min,0.805825243,0.822939068,0.82231156,Dawn2,8,Analytical_Indices
CBR16,2.08,5min,0.828703704,0.850142765,0.828703704,Dusk1,8,Analytical_Indices
CBR16,2.08,5min,0.50462963,0.55689482,0.50462963,Dusk2,8,Analytical_Indices
CBR16,2.08,5min,0.880733945,0.877130864,0.885536398,Midday1,8,Analytical_Indices
CBR16,2.08,5min,0.912037037,0.912902677,0.912037037,Midday2,8,Analytical_Indices
CBR16,2.08,5min,0.87962963,0.891255674,0.87962963,Midnight1,8,Analytical_Indices
CBR16,2.08,5min,0.865740741,0.870505051,0.865740741,Midnight2,8,Analytical_Indices
CBR256,33.35,5min,0.677570093,0.718026504,0.677947314,Dawn1,8,Analytical_Indices
CBR256,33.35,5min,0.694174757,0.695855103,0.715468648,Dawn2,8,Analytical_Indices
CBR256,33.35,5min,0.842592593,0.86465327,0.842592593,Dusk1,8,Analytical_Indices
CBR256,33.35,5min,0.583333333,0.588301134,0.583333333,Dusk2,8,Analytical_Indices
CBR256,33.35,5min,0.6359447,0.654456654,0.639299748,Midday1,8,Analytical_Indices
CBR256,33.35,5min,0.833333333,0.841622103,0.833333333,Midday2,8,Analytical_Indices
CBR256,33.35,5min,0.925581395,0.928661763,0.925143453,Midnight1,8,Analytical_Indices
CBR256,33.35,5min,0.703703704,0.751054554,0.703703704,Midnight2,8,Analytical_Indices
CBR32,4.16,5min,0.833333333,0.838433256,0.833333333,Dawn1,8,Analytical_Indices
CBR32,4.16,5min,0.781553398,0.795976586,0.800428821,Dawn2,8,Analytical_Indices
CBR32,4.16,5min,0.856481481,0.864105545,0.856481481,Dusk1,8,Analytical_Indices
CBR32,4.16,5min,0.606481481,0.668797189,0.606481481,Dusk2,8,Analytical_Indices
CBR32,4.16,5min,0.76146789,0.802832244,0.769360269,Midday1,8,Analytical_Indices
CBR32,4.16,5min,0.87962963,0.897755141,0.87962963,Midday2,8,Analytical_Indices
CBR32,4.16,5min,0.731481481,0.752311939,0.731481481,Midnight1,8,Analytical_Indices
CBR32,4.16,5min,0.611111111,0.668580329,0.611111111,Midnight2,8,Analytical_Indices
CBR320,41.6,5min,0.680555556,0.719635723,0.680555556,Dawn1,8,Analytical_Indices
CBR320,41.6,5min,0.689320388,0.68961039,0.708090781,Dawn2,8,Analytical_Indices
CBR320,41.6,5min,0.847222222,0.867638274,0.847222222,Dusk1,8,Analytical_Indices
CBR320,41.6,5min,0.583333333,0.584344849,0.583333333,Dusk2,8,Analytical_Indices
CBR320,41.6,5min,0.655963303,0.670935846,0.661238825,Midday1,8,Analytical_Indices
CBR320,41.6,5min,0.837962963,0.845127353,0.837962963,Midday2,8,Analytical_Indices
CBR320,41.6,5min,0.921296296,0.925328124,0.921296296,Midnight1,8,Analytical_Indices
CBR320,41.6,5min,0.702325581,0.755152765,0.701421492,Midnight2,8,Analytical_Indices
CBR64,8.33,5min,0.638888889,0.715127873,0.638888889,Dawn1,8,Analytical_Indices
CBR64,8.33,5min,0.781553398,0.785421888,0.787970497,Dawn2,8,Analytical_Indices
CBR64,8.33,5min,0.893518519,0.902240896,0.893518519,Dusk1,8,Analytical_Indices
CBR64,8.33,5min,0.680555556,0.688632355,0.680555556,Dusk2,8,Analytical_Indices
CBR64,8.33,5min,0.697247706,0.704515602,0.709044468,Midday1,8,Analytical_Indices
CBR64,8.33,5min,0.856481481,0.884683448,0.856481481,Midday2,8,Analytical_Indices
CBR64,8.33,5min,0.763888889,0.780051151,0.763888889,Midnight1,8,Analytical_Indices
CBR64,8.33,5min,0.708333333,0.730864198,0.708333333,Midnight2,8,Analytical_Indices
CBR8,1.04,5min,0.87962963,0.885714286,0.87962963,Dawn1,8,Analytical_Indices
CBR8,1.04,5min,0.893203883,0.888189588,0.895448064,Dawn2,8,Analytical_Indices
CBR8,1.04,5min,0.819444444,0.826255937,0.819444444,Dusk1,8,Analytical_Indices
CBR8,1.04,5min,0.564814815,0.628105927,0.564814815,Dusk2,8,Analytical_Indices
CBR8,1.04,5min,0.720183486,0.768308703,0.721540114,Midday1,8,Analytical_Indices
CBR8,1.04,5min,0.875,0.878685244,0.875,Midday2,8,Analytical_Indices
CBR8,1.04,5min,0.75,0.757137814,0.75,Midnight1,8,Analytical_Indices
CBR8,1.04,5min,0.916666667,0.91657232,0.916666667,Midnight2,8,Analytical_Indices
RAW,100,5min,0.805555556,0.824665831,0.805555556,Dawn1,8,Analytical_Indices
RAW,100,5min,0.679245283,0.686752394,0.701736111,Dawn2,8,Analytical_Indices
RAW,100,5min,0.902777778,0.903242347,0.902777778,Dusk1,8,Analytical_Indices
RAW,100,5min,0.685185185,0.722714221,0.685185185,Dusk2,8,Analytical_Indices
RAW,100,5min,0.641509434,0.65820249,0.644907407,Midday1,8,Analytical_Indices
RAW,100,5min,0.907407407,0.911151395,0.907407407,Midday2,8,Analytical_Indices
RAW,100,5min,0.962962963,0.963892122,0.962962963,Midnight1,8,Analytical_Indices
RAW,100,5min,0.824074074,0.827818834,0.824074074,Midnight2,8,Analytical_Indices
VBR0,22.56,5min,0.810185185,0.818393293,0.810185185,Dawn1,8,Analytical_Indices
VBR0,22.56,5min,0.692682927,0.680827887,0.681224087,Dawn2,8,Analytical_Indices
VBR0,22.56,5min,0.782407407,0.784702394,0.782407407,Dusk1,8,Analytical_Indices
VBR0,22.56,5min,0.615740741,0.634508536,0.615740741,Dusk2,8,Analytical_Indices
VBR0,22.56,5min,0.559633028,0.604283017,0.552841635,Midday1,8,Analytical_Indices
VBR0,22.56,5min,0.773148148,0.788703617,0.773148148,Midday2,8,Analytical_Indices
VBR0,22.56,5min,0.847222222,0.861348318,0.847222222,Midnight1,8,Analytical_Indices
VBR0,22.56,5min,0.759259259,0.782494058,0.759259259,Midnight2,8,Analytical_Indices
CBR128,16.667,10min,0.708333333,0.71148417,0.708333333,Dawn1,12,Analytical_Indices
CBR128,16.667,10min,0.875,0.894370651,0.875,Dawn2,12,Analytical_Indices
CBR128,16.667,10min,0.557142857,0.557409257,0.581712963,Dawn3,12,Analytical_Indices
CBR128,16.667,10min,0.777777778,0.777704582,0.777777778,Dusk1,12,Analytical_Indices
CBR128,16.667,10min,0.652777778,0.63187404,0.652777778,Dusk2,12,Analytical_Indices
CBR128,16.667,10min,0.527777778,0.58008658,0.527777778,Dusk3,12,Analytical_Indices
CBR128,16.667,10min,0.585714286,0.587844255,0.566798942,Midday1,12,Analytical_Indices
CBR128,16.667,10min,0.75,0.765432099,0.75,Midday2,12,Analytical_Indices
CBR128,16.667,10min,0.694444444,0.77406932,0.694444444,Midday3,12,Analytical_Indices
CBR128,16.667,10min,0.430555556,0.473273273,0.430555556,Midnight1,12,Analytical_Indices
CBR128,16.667,10min,0.75,0.759959539,0.75,Midnight2,12,Analytical_Indices
CBR128,16.667,10min,0.736111111,0.735757576,0.736111111,Midnight3,12,Analytical_Indices
CBR16,2.08,10min,0.75,0.750814001,0.75,Dawn1,12,Analytical_Indices
CBR16,2.08,10min,0.916666667,0.919230769,0.916666667,Dawn2,12,Analytical_Indices
CBR16,2.08,10min,0.855072464,0.849551066,0.866965352,Dawn3,12,Analytical_Indices
CBR16,2.08,10min,0.805555556,0.807997558,0.805555556,Dusk1,12,Analytical_Indices
CBR16,2.08,10min,0.555555556,0.627350427,0.555555556,Dusk2,12,Analytical_Indices
CBR16,2.08,10min,0.541666667,0.635683542,0.541666667,Dusk3,12,Analytical_Indices
CBR16,2.08,10min,0.757142857,0.765238095,0.761243386,Midday1,12,Analytical_Indices
CBR16,2.08,10min,0.930555556,0.932552954,0.930555556,Midday2,12,Analytical_Indices
CBR16,2.08,10min,0.902777778,0.903030303,0.902777778,Midday3,12,Analytical_Indices
CBR16,2.08,10min,0.694444444,0.747126437,0.694444444,Midnight1,12,Analytical_Indices
CBR16,2.08,10min,0.791666667,0.791884058,0.791666667,Midnight2,12,Analytical_Indices
CBR16,2.08,10min,0.736111111,0.773094934,0.736111111,Midnight3,12,Analytical_Indices
CBR256,33.35,10min,0.708333333,0.71148417,0.708333333,Dawn1,12,Analytical_Indices
CBR256,33.35,10min,0.805555556,0.819444444,0.805555556,Dawn2,12,Analytical_Indices
CBR256,33.35,10min,0.571428571,0.560628019,0.602083333,Dawn3,12,Analytical_Indices
CBR256,33.35,10min,0.861111111,0.863125763,0.861111111,Dusk1,12,Analytical_Indices
CBR256,33.35,10min,0.805555556,0.834175084,0.805555556,Dusk2,12,Analytical_Indices
CBR256,33.35,10min,0.569444444,0.623015873,0.569444444,Dusk3,12,Analytical_Indices
CBR256,33.35,10min,0.542857143,0.539729088,0.515873016,Midday1,12,Analytical_Indices
CBR256,33.35,10min,0.763888889,0.777777778,0.763888889,Midday2,12,Analytical_Indices
CBR256,33.35,10min,0.819444444,0.882882883,0.819444444,Midday3,12,Analytical_Indices
CBR256,33.35,10min,0.486111111,0.489979369,0.486111111,Midnight1,12,Analytical_Indices
CBR256,33.35,10min,0.958333333,0.958333333,0.958333333,Midnight2,12,Analytical_Indices
CBR256,33.35,10min,0.830985915,0.829230769,0.832125604,Midnight3,12,Analytical_Indices
CBR32,4.16,10min,0.833333333,0.835307642,0.833333333,Dawn1,12,Analytical_Indices
CBR32,4.16,10min,0.847222222,0.895238095,0.847222222,Dawn2,12,Analytical_Indices
CBR32,4.16,10min,0.7,0.761760462,0.710185185,Dawn3,12,Analytical_Indices
CBR32,4.16,10min,0.861111111,0.878306878,0.861111111,Dusk1,12,Analytical_Indices
CBR32,4.16,10min,0.555555556,0.600044563,0.555555556,Dusk2,12,Analytical_Indices
CBR32,4.16,10min,0.555555556,0.664880952,0.555555556,Dusk3,12,Analytical_Indices
CBR32,4.16,10min,0.928571429,0.933073424,0.938492063,Midday1,12,Analytical_Indices
CBR32,4.16,10min,0.902777778,0.914367816,0.902777778,Midday2,12,Analytical_Indices
CBR32,4.16,10min,0.819444444,0.872380952,0.819444444,Midday3,12,Analytical_Indices
CBR32,4.16,10min,0.347222222,0.504182754,0.347222222,Midnight1,12,Analytical_Indices
CBR32,4.16,10min,0.527777778,0.499603175,0.527777778,Midnight2,12,Analytical_Indices
CBR32,4.16,10min,0.708333333,0.758333333,0.708333333,Midnight3,12,Analytical_Indices
CBR320,41.6,10min,0.722222222,0.730909545,0.722222222,Dawn1,12,Analytical_Indices
CBR320,41.6,10min,0.791666667,0.809008012,0.791666667,Dawn2,12,Analytical_Indices
CBR320,41.6,10min,0.571428571,0.560628019,0.602083333,Dawn3,12,Analytical_Indices
CBR320,41.6,10min,0.847222222,0.846639472,0.847222222,Dusk1,12,Analytical_Indices
CBR320,41.6,10min,0.805555556,0.834175084,0.805555556,Dusk2,12,Analytical_Indices
CBR320,41.6,10min,0.555555556,0.623591686,0.555555556,Dusk3,12,Analytical_Indices
CBR320,41.6,10min,0.557142857,0.572657611,0.536375661,Midday1,12,Analytical_Indices
CBR320,41.6,10min,0.805555556,0.814102564,0.805555556,Midday2,12,Analytical_Indices
CBR320,41.6,10min,0.833333333,0.888888889,0.833333333,Midday3,12,Analytical_Indices
CBR320,41.6,10min,0.472222222,0.505250305,0.472222222,Midnight1,12,Analytical_Indices
CBR320,41.6,10min,0.958333333,0.958333333,0.958333333,Midnight2,12,Analytical_Indices
CBR320,41.6,10min,0.833333333,0.831604938,0.833333333,Midnight3,12,Analytical_Indices
CBR64,8.33,10min,0.5,0.591005291,0.5,Dawn1,12,Analytical_Indices
CBR64,8.33,10min,0.833333333,0.854166667,0.833333333,Dawn2,12,Analytical_Indices
CBR64,8.33,10min,0.666666667,0.684957265,0.683210784,Dawn3,12,Analytical_Indices
CBR64,8.33,10min,0.902777778,0.907283951,0.902777778,Dusk1,12,Analytical_Indices
CBR64,8.33,10min,0.791666667,0.789021164,0.791666667,Dusk2,12,Analytical_Indices
CBR64,8.33,10min,0.597222222,0.687528783,0.597222222,Dusk3,12,Analytical_Indices
CBR64,8.33,10min,0.714285714,0.726570048,0.689814815,Midday1,12,Analytical_Indices
CBR64,8.33,10min,0.875,0.882447665,0.875,Midday2,12,Analytical_Indices
CBR64,8.33,10min,0.819444444,0.872380952,0.819444444,Midday3,12,Analytical_Indices
CBR64,8.33,10min,0.444444444,0.491452991,0.444444444,Midnight1,12,Analytical_Indices
CBR64,8.33,10min,0.458333333,0.337301587,0.458333333,Midnight2,12,Analytical_Indices
CBR64,8.33,10min,0.694444444,0.721230159,0.694444444,Midnight3,12,Analytical_Indices
CBR8,1.04,10min,0.861111111,0.885470085,0.861111111,Dawn1,12,Analytical_Indices
CBR8,1.04,10min,0.791666667,0.797964113,0.791666667,Dawn2,12,Analytical_Indices
CBR8,1.04,10min,0.914285714,0.908152735,0.896296296,Dawn3,12,Analytical_Indices
CBR8,1.04,10min,0.763888889,0.763720303,0.763888889,Dusk1,12,Analytical_Indices
CBR8,1.04,10min,0.569444444,0.585497835,0.569444444,Dusk2,12,Analytical_Indices
CBR8,1.04,10min,0.666666667,0.744444444,0.666666667,Dusk3,12,Analytical_Indices
CBR8,1.04,10min,0.685714286,0.668131868,0.668650794,Midday1,12,Analytical_Indices
CBR8,1.04,10min,0.847222222,0.876767677,0.847222222,Midday2,12,Analytical_Indices
CBR8,1.04,10min,0.875,0.883390393,0.875,Midday3,12,Analytical_Indices
CBR8,1.04,10min,0.638888889,0.686574074,0.638888889,Midnight1,12,Analytical_Indices
CBR8,1.04,10min,0.763888889,0.861788618,0.763888889,Midnight2,12,Analytical_Indices
CBR8,1.04,10min,0.902777778,0.906525573,0.902777778,Midnight3,12,Analytical_Indices
RAW,100,10min,0.763888889,0.767154953,0.763888889,Dawn1,12,Analytical_Indices
RAW,100,10min,0.929577465,0.931014493,0.929347826,Dawn2,12,Analytical_Indices
RAW,100,10min,0.571428571,0.584285714,0.595833333,Dawn3,12,Analytical_Indices
RAW,100,10min,0.61971831,0.669711363,0.618961353,Dusk1,12,Analytical_Indices
RAW,100,10min,0.704225352,0.715909091,0.701690821,Dusk2,12,Analytical_Indices
RAW,100,10min,0.676056338,0.683333333,0.673309179,Dusk3,12,Analytical_Indices
RAW,100,10min,0.565217391,0.567251462,0.555152979,Midday1,12,Analytical_Indices
RAW,100,10min,0.819444444,0.850793651,0.819444444,Midday2,12,Analytical_Indices
RAW,100,10min,0.875,0.891719911,0.875,Midday3,12,Analytical_Indices
RAW,100,10min,0.680555556,0.702380952,0.680555556,Midnight1,12,Analytical_Indices
RAW,100,10min,0.943661972,0.948205128,0.94263285,Midnight2,12,Analytical_Indices
RAW,100,10min,0.902777778,0.902612943,0.902777778,Midnight3,12,Analytical_Indices
VBR0,22.56,10min,0.847222222,0.856481481,0.847222222,Dawn1,12,Analytical_Indices
VBR0,22.56,10min,0.791666667,0.790050261,0.791666667,Dawn2,12,Analytical_Indices
VBR0,22.56,10min,0.657142857,0.635320513,0.64212963,Dawn3,12,Analytical_Indices
VBR0,22.56,10min,0.513888889,0.5856676,0.513888889,Dusk1,12,Analytical_Indices
VBR0,22.56,10min,0.61971831,0.647376543,0.621376812,Dusk2,12,Analytical_Indices
VBR0,22.56,10min,0.597222222,0.646504174,0.597222222,Dusk3,12,Analytical_Indices
VBR0,22.56,10min,0.571428571,0.629823665,0.550925926,Midday1,12,Analytical_Indices
VBR0,22.56,10min,0.763888889,0.794430236,0.763888889,Midday2,12,Analytical_Indices
VBR0,22.56,10min,0.763888889,0.792508418,0.763888889,Midday3,12,Analytical_Indices
VBR0,22.56,10min,0.541666667,0.56009856,0.541666667,Midnight1,12,Analytical_Indices
VBR0,22.56,10min,0.888888889,0.896825397,0.888888889,Midnight2,12,Analytical_Indices
VBR0,22.56,10min,0.722222222,0.830687831,0.722222222,Midnight3,12,Analytical_Indices
CBR128,16.667,2_5min,0.53125,0.612612997,0.53125,Dawn1,12,Analytical_Indices
CBR128,16.667,2_5min,0.875,0.887579847,0.875,Dawn2,12,Analytical_Indices
CBR128,16.667,2_5min,0.678571429,0.666647983,0.687210648,Dawn3,12,Analytical_Indices
CBR128,16.667,2_5min,0.868055556,0.868227,0.868055556,Dusk1,12,Analytical_Indices
CBR128,16.667,2_5min,0.704861111,0.738854142,0.704861111,Dusk2,12,Analytical_Indices
CBR128,16.667,2_5min,0.510416667,0.490551839,0.510416667,Dusk3,12,Analytical_Indices
CBR128,16.667,2_5min,0.707142857,0.732875817,0.690806878,Midday1,12,Analytical_Indices
CBR128,16.667,2_5min,0.809027778,0.820317446,0.809027778,Midday2,12,Analytical_Indices
CBR128,16.667,2_5min,0.836805556,0.859012212,0.836805556,Midday3,12,Analytical_Indices
CBR128,16.667,2_5min,0.458333333,0.509612541,0.458333333,Midnight1,12,Analytical_Indices
CBR128,16.667,2_5min,0.760416667,0.757630843,0.760416667,Midnight2,12,Analytical_Indices
CBR128,16.667,2_5min,0.722222222,0.733246085,0.722222222,Midnight3,12,Analytical_Indices
CBR16,2.08,2_5min,0.791666667,0.79639375,0.791666667,Dawn1,12,Analytical_Indices
CBR16,2.08,2_5min,0.892361111,0.8926703,0.892361111,Dawn2,12,Analytical_Indices
CBR16,2.08,2_5min,0.845878136,0.837556718,0.852844439,Dawn3,12,Analytical_Indices
CBR16,2.08,2_5min,0.788194444,0.825885226,0.788194444,Dusk1,12,Analytical_Indices
CBR16,2.08,2_5min,0.614583333,0.63377724,0.614583333,Dusk2,12,Analytical_Indices
CBR16,2.08,2_5min,0.732638889,0.778104764,0.732638889,Dusk3,12,Analytical_Indices
CBR16,2.08,2_5min,0.861486486,0.855234861,0.868055556,Midday1,12,Analytical_Indices
CBR16,2.08,2_5min,0.923611111,0.923507826,0.923611111,Midday2,12,Analytical_Indices
CBR16,2.08,2_5min,0.916666667,0.921012425,0.916666667,Midday3,12,Analytical_Indices
CBR16,2.08,2_5min,0.684027778,0.748490338,0.684027778,Midnight1,12,Analytical_Indices
CBR16,2.08,2_5min,0.788194444,0.792689157,0.788194444,Midnight2,12,Analytical_Indices
CBR16,2.08,2_5min,0.729166667,0.752234359,0.729166667,Midnight3,12,Analytical_Indices
CBR256,33.35,2_5min,0.708333333,0.718508851,0.708333333,Dawn1,12,Analytical_Indices
CBR256,33.35,2_5min,0.871527778,0.893481481,0.871527778,Dawn2,12,Analytical_Indices
CBR256,33.35,2_5min,0.617857143,0.618364429,0.645428241,Dawn3,12,Analytical_Indices
CBR256,33.35,2_5min,0.815972222,0.836859979,0.815972222,Dusk1,12,Analytical_Indices
CBR256,33.35,2_5min,0.753472222,0.770458296,0.753472222,Dusk2,12,Analytical_Indices
CBR256,33.35,2_5min,0.503472222,0.500148681,0.503472222,Dusk3,12,Analytical_Indices
CBR256,33.35,2_5min,0.658783784,0.689425014,0.647858796,Midday1,12,Analytical_Indices
CBR256,33.35,2_5min,0.802083333,0.830184576,0.802083333,Midday2,12,Analytical_Indices
CBR256,33.35,2_5min,0.75,0.797861412,0.75,Midday3,12,Analytical_Indices
CBR256,33.35,2_5min,0.479166667,0.551946647,0.479166667,Midnight1,12,Analytical_Indices
CBR256,33.35,2_5min,0.885416667,0.888555875,0.885416667,Midnight2,12,Analytical_Indices
CBR256,33.35,2_5min,0.711805556,0.723417644,0.711805556,Midnight3,12,Analytical_Indices
CBR32,4.16,2_5min,0.815972222,0.811374869,0.815972222,Dawn1,12,Analytical_Indices
CBR32,4.16,2_5min,0.864583333,0.873234362,0.864583333,Dawn2,12,Analytical_Indices
CBR32,4.16,2_5min,0.717857143,0.746751309,0.744212963,Dawn3,12,Analytical_Indices
CBR32,4.16,2_5min,0.930555556,0.933524107,0.930555556,Dusk1,12,Analytical_Indices
CBR32,4.16,2_5min,0.517361111,0.550783992,0.517361111,Dusk2,12,Analytical_Indices
CBR32,4.16,2_5min,0.541666667,0.707096811,0.541666667,Dusk3,12,Analytical_Indices
CBR32,4.16,2_5min,0.789285714,0.798176376,0.800099206,Midday1,12,Analytical_Indices
CBR32,4.16,2_5min,0.927083333,0.931378149,0.927083333,Midday2,12,Analytical_Indices
CBR32,4.16,2_5min,0.861111111,0.892973856,0.861111111,Midday3,12,Analytical_Indices
CBR32,4.16,2_5min,0.489583333,0.529875511,0.489583333,Midnight1,12,Analytical_Indices
CBR32,4.16,2_5min,0.625,0.61743555,0.625,Midnight2,12,Analytical_Indices
CBR32,4.16,2_5min,0.614583333,0.659513924,0.614583333,Midnight3,12,Analytical_Indices
CBR320,41.6,2_5min,0.607638889,0.645130943,0.607638889,Dawn1,12,Analytical_Indices
CBR320,41.6,2_5min,0.885416667,0.897102897,0.885416667,Dawn2,12,Analytical_Indices
CBR320,41.6,2_5min,0.658088235,0.655431659,0.663425926,Dawn3,12,Analytical_Indices
CBR320,41.6,2_5min,0.878472222,0.881060606,0.878472222,Dusk1,12,Analytical_Indices
CBR320,41.6,2_5min,0.715277778,0.749988235,0.715277778,Dusk2,12,Analytical_Indices
CBR320,41.6,2_5min,0.506944444,0.467156863,0.506944444,Dusk3,12,Analytical_Indices
CBR320,41.6,2_5min,0.707142857,0.732875817,0.690806878,Midday1,12,Analytical_Indices
CBR320,41.6,2_5min,0.809027778,0.818611441,0.809027778,Midday2,12,Analytical_Indices
CBR320,41.6,2_5min,0.829861111,0.850503302,0.829861111,Midday3,12,Analytical_Indices
CBR320,41.6,2_5min,0.493055556,0.562807711,0.493055556,Midnight1,12,Analytical_Indices
CBR320,41.6,2_5min,0.756944444,0.758699067,0.756944444,Midnight2,12,Analytical_Indices
CBR320,41.6,2_5min,0.684027778,0.703377073,0.684027778,Midnight3,12,Analytical_Indices
CBR64,8.33,2_5min,0.621527778,0.682276432,0.621527778,Dawn1,12,Analytical_Indices
CBR64,8.33,2_5min,0.875,0.882012554,0.875,Dawn2,12,Analytical_Indices
CBR64,8.33,2_5min,0.685714286,0.674645206,0.686805556,Dawn3,12,Analytical_Indices
CBR64,8.33,2_5min,0.875,0.8751764,0.875,Dusk1,12,Analytical_Indices
CBR64,8.33,2_5min,0.725694444,0.763434707,0.725694444,Dusk2,12,Analytical_Indices
CBR64,8.33,2_5min,0.517361111,0.493527869,0.517361111,Dusk3,12,Analytical_Indices
CBR64,8.33,2_5min,0.721428571,0.73969541,0.706349206,Midday1,12,Analytical_Indices
CBR64,8.33,2_5min,0.798611111,0.804340597,0.798611111,Midday2,12,Analytical_Indices
CBR64,8.33,2_5min,0.888888889,0.898195632,0.888888889,Midday3,12,Analytical_Indices
CBR64,8.33,2_5min,0.454861111,0.479727867,0.454861111,Midnight1,12,Analytical_Indices
CBR64,8.33,2_5min,0.767361111,0.766364186,0.767361111,Midnight2,12,Analytical_Indices
CBR64,8.33,2_5min,0.743055556,0.749374726,0.743055556,Midnight3,12,Analytical_Indices
CBR8,1.04,2_5min,0.861111111,0.86923817,0.861111111,Dawn1,12,Analytical_Indices
CBR8,1.04,2_5min,0.857638889,0.87273673,0.857638889,Dawn2,12,Analytical_Indices
CBR8,1.04,2_5min,0.885714286,0.876193292,0.890451389,Dawn3,12,Analytical_Indices
CBR8,1.04,2_5min,0.788194444,0.788512977,0.788194444,Dusk1,12,Analytical_Indices
CBR8,1.04,2_5min,0.611111111,0.632824074,0.611111111,Dusk2,12,Analytical_Indices
CBR8,1.04,2_5min,0.670138889,0.719140648,0.670138889,Dusk3,12,Analytical_Indices
CBR8,1.04,2_5min,0.725,0.728151147,0.71412037,Midday1,12,Analytical_Indices
CBR8,1.04,2_5min,0.840277778,0.858736303,0.840277778,Midday2,12,Analytical_Indices
CBR8,1.04,2_5min,0.864583333,0.867104774,0.864583333,Midday3,12,Analytical_Indices
CBR8,1.04,2_5min,0.5,0.543003337,0.5,Midnight1,12,Analytical_Indices
CBR8,1.04,2_5min,0.798611111,0.807407407,0.798611111,Midnight2,12,Analytical_Indices
CBR8,1.04,2_5min,0.930555556,0.932400932,0.930555556,Midnight3,12,Analytical_Indices
RAW,100,2_5min,0.707317073,0.718297526,0.70745614,Dawn1,12,Analytical_Indices
RAW,100,2_5min,0.881533101,0.890491453,0.881652047,Dawn2,12,Analytical_Indices
RAW,100,2_5min,0.602150538,0.59963231,0.628003791,Dawn3,12,Analytical_Indices
RAW,100,2_5min,0.790940767,0.806038268,0.791337719,Dusk1,12,Analytical_Indices
RAW,100,2_5min,0.822299652,0.822353013,0.822660819,Dusk2,12,Analytical_Indices
RAW,100,2_5min,0.597222222,0.655326185,0.597222222,Dusk3,12,Analytical_Indices
RAW,100,2_5min,0.636054422,0.664770345,0.624833648,Midday1,12,Analytical_Indices
